dataset,model,input_type,horizon,horizon_index,mean_mae,std_mae,mean_rmse,std_rmse,mean_wape,std_wape,num_runs
ETTh1,dlinear,multivariate,96,54,2.421703941686436,0.0381544025983966,3.0554866624193315,0.04471611613992667,30.62155395484278,0.4824483611188167,3
ETTh1,dlinear,multivariate,96,55,2.4450251695866148,0.039774898055018874,3.0871557218086423,0.057855907221569025,30.91059966297716,0.5028438830436621,3
ETTh1,dlinear,multivariate,96,56,2.438541553998973,0.048151876786828876,3.0838200427175906,0.04436068439806112,30.82405514171737,0.6086572946933727,3
ETTh1,dlinear,multivariate,96,57,2.442350873906595,0.01990947619448747,3.0791073928926616,0.029923992540185133,30.866207061361745,0.2516141399942913,3
ETTh1,dlinear,multivariate,96,58,2.46727069973486,0.029184730605747635,3.1149345671919026,0.05832041268491799,31.172727774395867,0.3687344329261571,3
ETTh1,dlinear,multivariate,96,59,2.475051288276893,0.05952225750247065,3.1192901329698937,0.08032250605976231,31.262089981653663,0.7518188325094752,3
ETTh1,dlinear,multivariate,96,60,2.473695870166871,0.06582646104458015,3.114912757167929,0.078928217233292,31.23679620840514,0.8312290017411733,3
ETTh1,dlinear,multivariate,96,61,2.5234055636813206,0.10511648617094418,3.161308433647529,0.1413975503453927,31.855660673507895,1.3269983877534066,3
ETTh1,dlinear,multivariate,96,62,2.48158456714557,0.023549370143519894,3.1162076830920724,0.06709392737363423,31.318758838955585,0.2972040744041808,3
ETTh1,dlinear,multivariate,96,63,2.4642202961888446,0.024719877104777622,3.0994798853044316,0.039887494504849096,31.091150059638597,0.31189151786028896,3
ETTh1,dlinear,multivariate,96,64,2.4758905503503037,0.015676769437306035,3.1154288149754734,0.030011562929288343,31.23056713509965,0.1977447671521656,3
ETTh1,dlinear,multivariate,96,65,2.470602527366801,0.029845515150007773,3.114876777085366,0.02961479076498923,31.154969441106658,0.37636005879246115,3
ETTh1,dlinear,multivariate,96,66,2.511792706710187,0.03973903070921953,3.1617598446171287,0.04292188884421511,31.66441122782459,0.5009621243068029,3
ETTh1,dlinear,multivariate,96,67,2.5114393347950013,0.040500929416483186,3.156183097095257,0.035949078875130186,31.6485396957774,0.5103827333571931,3
ETTh1,dlinear,multivariate,96,68,2.531404453174962,0.04906660791373268,3.190734851259665,0.06687659050746736,31.888120069922323,0.6180924121447662,3
ETTh1,dlinear,multivariate,96,69,2.502237052849931,0.03316964532598971,3.1662671891383334,0.03877799936445261,31.51035536558579,0.4177011568036563,3
