dataset,model,input_type,horizon,model_seed,aggregation_method,anomaly_type,injection_seed,anomaly_ratio,magnitude_scale,detector_type,threshold_method,threshold_value,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,true_negative_rate,num_points,num_true_anomaly,num_predicted_anomaly
ETTh2,dlinear,multivariate,96,42,max,spike,2024,0.02,3.0,diff_score,iqr,1.8682560000000006,39,539,2781,30,0.06747404844290658,0.5652173913043478,0.1205564142194745,0.16234939759036143,0.8376506024096385,3389,69,578
ETTh2,dlinear,multivariate,96,42,max,spike,2024,0.02,3.0,diff_score,mad,2.7201026663499954,35,207,3113,34,0.1446280991735537,0.5072463768115942,0.22508038585209006,0.06234939759036145,0.9376506024096386,3389,69,242
ETTh2,dlinear,multivariate,96,42,max,spike,2024,0.02,3.0,rolling_zscore,percentile,4.061008888237861,33,32,3288,36,0.5076923076923077,0.4782608695652174,0.4925373134328358,0.00963855421686747,0.9903614457831326,3389,69,65
ETTh2,dlinear,multivariate,96,42,max,spike,2024,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3317,69,0.0,0.0,0.0,0.0009036144578313253,0.9990963855421687,3389,69,3
ETTh2,dlinear,multivariate,96,42,max,spike,2024,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,46,68,3252,23,0.40350877192982454,0.6666666666666666,0.5027322404371585,0.020481927710843374,0.9795180722891567,3389,69,114
ETTh2,dlinear,multivariate,96,42,max,spike,2024,0.02,3.0,rolling_zscore,mad,3.6490382543542315,41,45,3275,28,0.47674418604651164,0.5942028985507246,0.5290322580645161,0.01355421686746988,0.9864457831325302,3389,69,86
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,residual,percentile,15.249635319999987,68,23,3298,0,0.7472527472527473,1.0,0.8553459119496856,0.006925624811803674,0.9930743751881963,3389,68,91
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,residual,mean_std,14.719545239309873,68,29,3292,0,0.7010309278350515,1.0,0.8242424242424242,0.008732309545317675,0.9912676904546823,3389,68,97
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,residual,iqr,13.0226186,68,55,3266,0,0.5528455284552846,1.0,0.712041884816754,0.01656127672387835,0.9834387232761217,3389,68,123
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,residual,mad,14.6448108929,68,31,3290,0,0.6868686868686869,1.0,0.8143712574850299,0.009334537789822343,0.9906654622101777,3389,68,99
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,raw_zscore,percentile,2.4890318202338193,52,1881,1440,16,0.026901189860320744,0.7647058823529411,0.051974012993503245,0.5663956639566395,0.43360433604336046,3389,68,1933
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,51,1826,1495,17,0.02717101758124667,0.75,0.052442159383033427,0.5498343872327612,0.45016561276723877,3389,68,1877
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,raw_zscore,iqr,2.3934610983142957,52,1945,1376,16,0.026039058587881823,0.7647058823529411,0.05036319612590799,0.585666967780789,0.4143330322192111,3389,68,1997
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,raw_zscore,mad,2.9142195731359504,49,1554,1767,19,0.03056768558951965,0.7205882352941176,0.05864751645721125,0.4679313459801265,0.5320686540198736,3389,68,1603
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,diff_score,percentile,3.7355001199999998,33,82,3239,35,0.28695652173913044,0.4852941176470588,0.36065573770491804,0.024691358024691357,0.9753086419753086,3389,68,115
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,diff_score,mean_std,3.298161693866327,33,120,3201,35,0.21568627450980393,0.4852941176470588,0.29864253393665163,0.036133694670280034,0.96386630532972,3389,68,153
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,diff_score,iqr,1.8682560000000006,39,541,2780,29,0.06724137931034482,0.5735294117647058,0.12037037037037036,0.1629027401385125,0.8370972598614875,3389,68,580
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,diff_score,mad,2.7201026663499954,33,209,3112,35,0.13636363636363635,0.4852941176470588,0.21290322580645163,0.06293285155073773,0.9370671484492623,3389,68,242
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,rolling_zscore,percentile,4.061008888237861,36,33,3288,32,0.5217391304347826,0.5294117647058824,0.5255474452554744,0.00993676603432701,0.990063233965673,3389,68,69
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,2,3319,68,0.0,0.0,0.0,0.0006022282445046673,0.9993977717554954,3389,68,2
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,46,63,3258,22,0.42201834862385323,0.6764705882352942,0.5197740112994351,0.018970189701897018,0.981029810298103,3389,68,109
ETTh2,dlinear,multivariate,96,42,max,spike,3407,0.02,3.0,rolling_zscore,mad,3.6490382543542315,40,42,3279,28,0.4878048780487805,0.5882352941176471,0.5333333333333332,0.012646793134598013,0.987353206865402,3389,68,82
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,residual,percentile,15.249635319999987,77,23,3289,0,0.77,1.0,0.8700564971751412,0.006944444444444444,0.9930555555555556,3389,77,100
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,residual,mean_std,14.719545239309873,77,29,3283,0,0.7264150943396226,1.0,0.8415300546448087,0.008756038647342996,0.991243961352657,3389,77,106
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,residual,iqr,13.0226186,77,55,3257,0,0.5833333333333334,1.0,0.7368421052631579,0.016606280193236716,0.9833937198067633,3389,77,132
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,residual,mad,14.6448108929,77,31,3281,0,0.7129629629629629,1.0,0.8324324324324325,0.009359903381642512,0.9906400966183575,3389,77,108
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,raw_zscore,percentile,2.4890318202338193,47,1860,1452,30,0.02464604090194022,0.6103896103896104,0.047379032258064516,0.5615942028985508,0.4384057971014493,3389,77,1907
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,47,1805,1507,30,0.025377969762419007,0.6103896103896104,0.04872991187143598,0.544987922705314,0.455012077294686,3389,77,1852
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,raw_zscore,iqr,2.3934610983142957,49,1923,1389,28,0.02484787018255578,0.6363636363636364,0.04782820888238165,0.5806159420289855,0.41938405797101447,3389,77,1972
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,raw_zscore,mad,2.9142195731359504,38,1539,1773,39,0.024096385542168676,0.4935064935064935,0.045949214026602174,0.46467391304347827,0.5353260869565217,3389,77,1577
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,diff_score,percentile,3.7355001199999998,6,54,3258,71,0.1,0.07792207792207792,0.08759124087591241,0.016304347826086956,0.9836956521739131,3389,77,60
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,diff_score,mean_std,3.298161693866327,8,90,3222,69,0.08163265306122448,0.1038961038961039,0.09142857142857141,0.02717391304347826,0.9728260869565217,3389,77,98
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,diff_score,iqr,1.8682560000000006,20,514,2798,57,0.03745318352059925,0.2597402597402597,0.06546644844517185,0.15519323671497584,0.8448067632850241,3389,77,534
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,diff_score,mad,2.7201026663499954,10,179,3133,67,0.05291005291005291,0.12987012987012986,0.07518796992481203,0.05404589371980676,0.9459541062801933,3389,77,189
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,rolling_zscore,percentile,4.061008888237861,8,41,3271,69,0.16326530612244897,0.1038961038961039,0.12698412698412698,0.012379227053140096,0.9876207729468599,3389,77,49
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3309,77,0.0,0.0,0.0,0.0009057971014492754,0.9990942028985508,3389,77,3
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,11,91,3221,66,0.10784313725490197,0.14285714285714285,0.1229050279329609,0.02747584541062802,0.972524154589372,3389,77,102
ETTh2,dlinear,multivariate,96,42,max,level_shift,42,0.02,3.0,rolling_zscore,mad,3.6490382543542315,10,57,3255,67,0.14925373134328357,0.12987012987012986,0.13888888888888887,0.017210144927536232,0.9827898550724637,3389,77,67
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,residual,percentile,15.249635319999987,90,23,3276,0,0.7964601769911505,1.0,0.8866995073891626,0.006971809639284632,0.9930281903607153,3389,90,113
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,residual,mean_std,14.719545239309873,90,29,3270,0,0.7563025210084033,1.0,0.8612440191387559,0.008790542588663231,0.9912094574113368,3389,90,119
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,residual,iqr,13.0226186,90,55,3244,0,0.6206896551724138,1.0,0.7659574468085107,0.016671718702637162,0.9833282812973628,3389,90,145
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,residual,mad,14.6448108929,90,31,3268,0,0.743801652892562,1.0,0.8530805687203791,0.009396786905122764,0.9906032130948772,3389,90,121
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,raw_zscore,percentile,2.4890318202338193,90,1852,1447,0,0.046343975283213185,1.0,0.08858267716535434,0.5613822370415278,0.43861776295847227,3389,90,1942
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,90,1796,1503,0,0.04772004241781548,1.0,0.09109311740890688,0.5444073961806608,0.4555926038193392,3389,90,1886
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,raw_zscore,iqr,2.3934610983142957,90,1916,1383,0,0.0448654037886341,1.0,0.08587786259541987,0.5807820551682328,0.4192179448317672,3389,90,2006
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,raw_zscore,mad,2.9142195731359504,90,1522,1777,0,0.05583126550868486,1.0,0.10575793184488838,0.46135192482570475,0.5386480751742952,3389,90,1612
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,diff_score,percentile,3.7355001199999998,5,55,3244,85,0.08333333333333333,0.05555555555555555,0.06666666666666667,0.016671718702637162,0.9833282812973628,3389,90,60
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,diff_score,mean_std,3.298161693866327,6,92,3207,84,0.061224489795918366,0.06666666666666667,0.06382978723404255,0.027887238557138528,0.9721127614428615,3389,90,98
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,diff_score,iqr,1.8682560000000006,13,521,2778,77,0.024344569288389514,0.14444444444444443,0.04166666666666667,0.1579266444377084,0.8420733555622916,3389,90,534
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,diff_score,mad,2.7201026663499954,8,181,3118,82,0.042328042328042326,0.08888888888888889,0.05734767025089605,0.05486511063958775,0.9451348893604122,3389,90,189
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,rolling_zscore,percentile,4.061008888237861,10,40,3259,80,0.2,0.1111111111111111,0.14285714285714285,0.012124886329190664,0.9878751136708094,3389,90,50
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3296,90,0.0,0.0,0.0,0.0009093664746892998,0.9990906335253107,3389,90,3
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,14,83,3216,76,0.14432989690721648,0.15555555555555556,0.14973262032085563,0.025159139133070628,0.9748408608669293,3389,90,97
ETTh2,dlinear,multivariate,96,42,max,level_shift,2024,0.02,3.0,rolling_zscore,mad,3.6490382543542315,10,53,3246,80,0.15873015873015872,0.1111111111111111,0.13071895424836602,0.01606547438617763,0.9839345256138223,3389,90,63
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,residual,percentile,15.249635319999987,79,23,3287,0,0.7745098039215687,1.0,0.8729281767955802,0.006948640483383686,0.9930513595166163,3389,79,102
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,residual,mean_std,14.719545239309873,79,29,3281,0,0.7314814814814815,1.0,0.8449197860962567,0.008761329305135951,0.991238670694864,3389,79,108
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,residual,iqr,13.0226186,79,55,3255,0,0.5895522388059702,1.0,0.7417840375586855,0.01661631419939577,0.9833836858006042,3389,79,134
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,residual,mad,14.6448108929,79,31,3279,0,0.7181818181818181,1.0,0.8359788359788359,0.009365558912386707,0.9906344410876133,3389,79,110
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,raw_zscore,percentile,2.4890318202338193,59,1865,1445,20,0.030665280665280667,0.7468354430379747,0.058911632551173244,0.5634441087613293,0.43655589123867067,3389,79,1924
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,59,1809,1501,20,0.03158458244111349,0.7468354430379747,0.060606060606060615,0.5465256797583081,0.4534743202416918,3389,79,1868
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,raw_zscore,iqr,2.3934610983142957,61,1929,1381,18,0.030653266331658293,0.7721518987341772,0.05896568390526825,0.5827794561933535,0.4172205438066465,3389,79,1990
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,raw_zscore,mad,2.9142195731359504,59,1541,1769,20,0.036875,0.7468354430379747,0.07027992852888623,0.46555891238670694,0.534441087613293,3389,79,1600
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,diff_score,percentile,3.7355001199999998,6,52,3258,73,0.10344827586206896,0.0759493670886076,0.08759124087591241,0.01570996978851964,0.9842900302114803,3389,79,58
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,diff_score,mean_std,3.298161693866327,7,88,3222,72,0.07368421052631578,0.08860759493670886,0.08045977011494254,0.026586102719033233,0.9734138972809667,3389,79,95
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,diff_score,iqr,1.8682560000000006,12,519,2791,67,0.022598870056497175,0.1518987341772152,0.03934426229508197,0.156797583081571,0.843202416918429,3389,79,531
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,diff_score,mad,2.7201026663499954,8,178,3132,71,0.043010752688172046,0.10126582278481013,0.06037735849056604,0.05377643504531722,0.9462235649546827,3389,79,186
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,rolling_zscore,percentile,4.061008888237861,6,40,3270,73,0.13043478260869565,0.0759493670886076,0.096,0.012084592145015106,0.9879154078549849,3389,79,46
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3307,79,0.0,0.0,0.0,0.0009063444108761329,0.9990936555891239,3389,79,3
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,8,88,3222,71,0.08333333333333333,0.10126582278481013,0.09142857142857143,0.026586102719033233,0.9734138972809667,3389,79,96
ETTh2,dlinear,multivariate,96,42,max,level_shift,3407,0.02,3.0,rolling_zscore,mad,3.6490382543542315,6,55,3255,73,0.09836065573770492,0.0759493670886076,0.08571428571428572,0.01661631419939577,0.9833836858006042,3389,79,61
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,residual,percentile,15.249635319999987,3,23,3289,74,0.11538461538461539,0.03896103896103896,0.05825242718446603,0.006944444444444444,0.9930555555555556,3389,77,26
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,residual,mean_std,14.719545239309873,5,29,3283,72,0.14705882352941177,0.06493506493506493,0.09009009009009009,0.008756038647342996,0.991243961352657,3389,77,34
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,residual,iqr,13.0226186,12,55,3257,65,0.1791044776119403,0.15584415584415584,0.16666666666666666,0.016606280193236716,0.9833937198067633,3389,77,67
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,residual,mad,14.6448108929,5,31,3281,72,0.1388888888888889,0.06493506493506493,0.08849557522123894,0.009359903381642512,0.9906400966183575,3389,77,36
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,raw_zscore,percentile,2.4890318202338193,43,1860,1452,34,0.02259590120861797,0.5584415584415584,0.043434343434343436,0.5615942028985508,0.4384057971014493,3389,77,1903
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,43,1805,1507,34,0.023268398268398268,0.5584415584415584,0.04467532467532468,0.544987922705314,0.455012077294686,3389,77,1848
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,raw_zscore,iqr,2.3934610983142957,43,1923,1389,34,0.02187182095625636,0.5584415584415584,0.042094958394517865,0.5806159420289855,0.41938405797101447,3389,77,1966
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,raw_zscore,mad,2.9142195731359504,43,1539,1773,34,0.02718078381795196,0.5584415584415584,0.05183845690174804,0.46467391304347827,0.5353260869565217,3389,77,1582
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,diff_score,percentile,3.7355001199999998,0,53,3259,77,0.0,0.0,0.0,0.0160024154589372,0.9839975845410628,3389,77,53
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,diff_score,mean_std,3.298161693866327,0,89,3223,77,0.0,0.0,0.0,0.026871980676328504,0.9731280193236715,3389,77,89
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,diff_score,iqr,1.8682560000000006,0,513,2799,77,0.0,0.0,0.0,0.15489130434782608,0.845108695652174,3389,77,513
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,diff_score,mad,2.7201026663499954,0,178,3134,77,0.0,0.0,0.0,0.05374396135265701,0.946256038647343,3389,77,178
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,rolling_zscore,percentile,4.061008888237861,0,45,3267,77,0.0,0.0,0.0,0.01358695652173913,0.9864130434782609,3389,77,45
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,rolling_zscore,mean_std,13637739.74314351,0,3,3309,77,0.0,0.0,0.0,0.0009057971014492754,0.9990942028985508,3389,77,3
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,rolling_zscore,iqr,3.2034802461986436,0,101,3211,77,0.0,0.0,0.0,0.030495169082125604,0.9695048309178744,3389,77,101
ETTh2,dlinear,multivariate,96,42,max,frozen,42,0.02,3.0,rolling_zscore,mad,3.6490382543542315,0,64,3248,77,0.0,0.0,0.0,0.01932367149758454,0.9806763285024155,3389,77,64
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,residual,percentile,15.249635319999987,0,23,3276,90,0.0,0.0,0.0,0.006971809639284632,0.9930281903607153,3389,90,23
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,residual,mean_std,14.719545239309873,0,29,3270,90,0.0,0.0,0.0,0.008790542588663231,0.9912094574113368,3389,90,29
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,residual,iqr,13.0226186,0,55,3244,90,0.0,0.0,0.0,0.016671718702637162,0.9833282812973628,3389,90,55
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,residual,mad,14.6448108929,0,31,3268,90,0.0,0.0,0.0,0.009396786905122764,0.9906032130948772,3389,90,31
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,raw_zscore,percentile,2.4890318202338193,61,1852,1447,29,0.03188708834291688,0.6777777777777778,0.060908637044433354,0.5613822370415278,0.43861776295847227,3389,90,1913
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,raw_zscore,mean_std,2.5489408237026434,61,1796,1503,29,0.03284868066774367,0.6777777777777778,0.06266050333846943,0.5444073961806608,0.4555926038193392,3389,90,1857
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,raw_zscore,iqr,2.3934610983142957,61,1916,1383,29,0.030854830551340414,0.6777777777777778,0.059022738268021284,0.5807820551682328,0.4192179448317672,3389,90,1977
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,raw_zscore,mad,2.9142195731359504,61,1522,1777,29,0.03853442830069488,0.6777777777777778,0.07292289300657501,0.46135192482570475,0.5386480751742952,3389,90,1583
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,diff_score,percentile,3.7355001199999998,0,53,3246,90,0.0,0.0,0.0,0.01606547438617763,0.9839345256138223,3389,90,53
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,diff_score,mean_std,3.298161693866327,0,90,3209,90,0.0,0.0,0.0,0.027280994240678993,0.972719005759321,3389,90,90
ETTh2,dlinear,multivariate,96,42,max,frozen,2024,0.02,3.0,diff_score,iqr,1.8682560000000006,0,519,2780,90,0.0,0.0,0.0,0.15732040012124887,0.8426795998787512,3389,90,519
