dataset,model,horizon,aggregation_method,anomaly_type,injection_seed,detector_type,threshold_method,threshold_value,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,true_negative_rate,num_points,num_true_anomaly,num_predicted_anomaly,num_true_events,num_detected_events,event_recall,mean_detection_delay,median_detection_delay,max_detection_delay
ETTh1,nlinear,24,first,frozen,2024,flatness,mad,4.876898015025185,31,97,3202,36,0.2421875,0.4626865671641791,0.317948717948718,0.02940284934828736,0.9705971506517126,3366,67,128,4,4,1.0,9.0,9.0,11.0
ETTh1,nlinear,24,first,frozen,2024,hybrid_rankmax,mad,1.6084176633785456,0,0,3299,67,0.0,0.0,0.0,0.0,1.0,3366,67,0,4,0,0.0,,,
ETTh1,nlinear,24,first,frozen,2024,hybrid_or,mad,,36,206,3093,31,0.1487603305785124,0.5373134328358209,0.23300970873786409,0.06244316459533192,0.937556835404668,3366,67,242,4,4,1.0,6.5,7.5,9.0
ETTh1,nlinear,24,first,frozen,3407,residual,percentile,1.7860218639999996,2,79,3208,77,0.024691358024691357,0.02531645569620253,0.025,0.02403407362336477,0.9759659263766353,3366,79,81,4,1,0.25,3.0,3.0,3.0
ETTh1,nlinear,24,first,frozen,3407,flatness,percentile,790003.6009387329,31,30,3257,48,0.5081967213114754,0.3924050632911392,0.44285714285714284,0.009126863401277762,0.9908731365987222,3366,79,61,4,4,1.0,12.0,12.0,12.0
ETTh1,nlinear,24,first,frozen,3407,hybrid_rankmax,percentile,1.0,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh1,nlinear,24,first,frozen,3407,hybrid_or,percentile,,33,107,3180,46,0.2357142857142857,0.4177215189873418,0.3013698630136986,0.032552479464557346,0.9674475205354427,3366,79,140,4,4,1.0,9.75,12.0,12.0
ETTh1,nlinear,24,first,frozen,3407,residual,mean_std,1.6956210557618947,3,90,3197,76,0.03225806451612903,0.0379746835443038,0.03488372093023256,0.027380590203833283,0.9726194097961667,3366,79,93,4,1,0.25,3.0,3.0,3.0
ETTh1,nlinear,24,first,frozen,3407,flatness,mean_std,315997.1069870756,31,30,3257,48,0.5081967213114754,0.3924050632911392,0.44285714285714284,0.009126863401277762,0.9908731365987222,3366,79,61,4,4,1.0,12.0,12.0,12.0
ETTh1,nlinear,24,first,frozen,3407,hybrid_rankmax,mean_std,1.371334843858064,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh1,nlinear,24,first,frozen,3407,hybrid_or,mean_std,,33,118,3169,46,0.2185430463576159,0.4177215189873418,0.28695652173913044,0.03589899604502586,0.9641010039549741,3366,79,151,4,4,1.0,9.75,12.0,12.0
ETTh1,nlinear,24,first,frozen,3407,residual,iqr,1.4185841175,11,154,3133,68,0.06666666666666667,0.13924050632911392,0.0901639344262295,0.04685123212655917,0.9531487678734408,3366,79,165,4,3,0.75,10.0,8.0,19.0
ETTh1,nlinear,24,first,frozen,3407,flatness,iqr,4.285812514580129,37,142,3145,42,0.20670391061452514,0.46835443037974683,0.2868217054263566,0.04320048676604807,0.956799513233952,3366,79,179,4,4,1.0,10.5,10.5,12.0
ETTh1,nlinear,24,first,frozen,3407,hybrid_rankmax,iqr,1.404516029593095,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh1,nlinear,24,first,frozen,3407,hybrid_or,iqr,,43,292,2995,36,0.12835820895522387,0.5443037974683544,0.2077294685990338,0.08883480377243687,0.9111651962275631,3366,79,335,4,4,1.0,7.75,8.5,11.0
ETTh1,nlinear,24,first,frozen,3407,residual,mad,1.5722129060285002,8,110,3177,71,0.06779661016949153,0.10126582278481013,0.08121827411167512,0.03346516580468512,0.9665348341953148,3366,79,118,4,3,0.75,10.0,8.0,19.0
ETTh1,nlinear,24,first,frozen,3407,flatness,mad,4.876898015025185,36,102,3185,43,0.2608695652173913,0.45569620253164556,0.3317972350230414,0.031031335564344387,0.9689686644356557,3366,79,138,4,4,1.0,10.75,10.5,12.0
ETTh1,nlinear,24,first,frozen,3407,hybrid_rankmax,mad,1.6084176633785456,0,0,3287,79,0.0,0.0,0.0,0.0,1.0,3366,79,0,4,0,0.0,,,
ETTh1,nlinear,24,first,frozen,3407,hybrid_or,mad,,40,209,3078,39,0.1606425702811245,0.5063291139240507,0.24390243902439024,0.06358381502890173,0.9364161849710982,3366,79,249,4,4,1.0,8.0,9.0,11.0
ETTh1,nlinear,24,mean,spike,42,residual,percentile,3.499530047999998,69,97,3223,0,0.41566265060240964,1.0,0.5872340425531914,0.029216867469879518,0.9707831325301205,3389,69,166,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,flatness,percentile,1000000.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_rankmax,percentile,1.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_or,percentile,,69,97,3223,0,0.41566265060240964,1.0,0.5872340425531914,0.029216867469879518,0.9707831325301205,3389,69,166,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,residual,mean_std,3.4919718389135777,69,97,3223,0,0.41566265060240964,1.0,0.5872340425531914,0.029216867469879518,0.9707831325301205,3389,69,166,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,flatness,mean_std,389973.6279725685,0,26,3294,69,0.0,0.0,0.0,0.00783132530120482,0.9921686746987952,3389,69,26,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_or,mean_std,,69,123,3197,0,0.359375,1.0,0.5287356321839081,0.037048192771084336,0.9629518072289157,3389,69,192,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,residual,iqr,2.9606467,69,185,3135,0,0.27165354330708663,1.0,0.4272445820433437,0.05572289156626506,0.9442771084337349,3389,69,254,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,flatness,iqr,4.313793775434313,0,134,3186,69,0.0,0.0,0.0,0.04036144578313253,0.9596385542168675,3389,69,134,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_rankmax,iqr,1.396352583586626,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_or,iqr,,69,317,3003,0,0.17875647668393782,1.0,0.3032967032967033,0.09548192771084338,0.9045180722891566,3389,69,386,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,residual,mad,3.1106199538,69,152,3168,0,0.31221719457013575,1.0,0.47586206896551725,0.04578313253012048,0.9542168674698795,3389,69,221,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,42,flatness,mad,4.884718769527272,0,96,3224,69,0.0,0.0,0.0,0.02891566265060241,0.9710843373493976,3389,69,96,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_rankmax,mad,1.5941524012158053,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,42,hybrid_or,mad,,69,247,3073,0,0.21835443037974683,1.0,0.35844155844155845,0.07439759036144579,0.9256024096385542,3389,69,316,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,residual,percentile,3.499530047999998,69,93,3227,0,0.42592592592592593,1.0,0.5974025974025974,0.028012048192771085,0.971987951807229,3389,69,162,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,flatness,percentile,1000000.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_rankmax,percentile,1.0,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_or,percentile,,69,93,3227,0,0.42592592592592593,1.0,0.5974025974025974,0.028012048192771085,0.971987951807229,3389,69,162,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,residual,mean_std,3.4919718389135777,69,93,3227,0,0.42592592592592593,1.0,0.5974025974025974,0.028012048192771085,0.971987951807229,3389,69,162,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,flatness,mean_std,389973.6279725685,0,26,3294,69,0.0,0.0,0.0,0.00783132530120482,0.9921686746987952,3389,69,26,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_or,mean_std,,69,119,3201,0,0.3670212765957447,1.0,0.5369649805447471,0.03584337349397591,0.9641566265060241,3389,69,188,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,residual,iqr,2.9606467,69,183,3137,0,0.27380952380952384,1.0,0.4299065420560748,0.055120481927710845,0.9448795180722892,3389,69,252,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,flatness,iqr,4.313793775434313,0,124,3196,69,0.0,0.0,0.0,0.03734939759036145,0.9626506024096385,3389,69,124,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_rankmax,iqr,1.396352583586626,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_or,iqr,,69,305,3015,0,0.18449197860962566,1.0,0.3115124153498871,0.09186746987951808,0.9081325301204819,3389,69,374,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,residual,mad,3.1106199538,69,151,3169,0,0.31363636363636366,1.0,0.47750865051903113,0.045481927710843376,0.9545180722891566,3389,69,220,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,2024,flatness,mad,4.884718769527272,0,90,3230,69,0.0,0.0,0.0,0.02710843373493976,0.9728915662650602,3389,69,90,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_rankmax,mad,1.5941524012158053,0,0,3320,69,0.0,0.0,0.0,0.0,1.0,3389,69,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,2024,hybrid_or,mad,,69,240,3080,0,0.22330097087378642,1.0,0.3650793650793651,0.07228915662650602,0.927710843373494,3389,69,309,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,residual,percentile,3.499530047999998,68,95,3226,0,0.4171779141104294,1.0,0.5887445887445887,0.028605841613971696,0.9713941583860283,3389,68,163,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,flatness,percentile,1000000.0,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,3407,hybrid_rankmax,percentile,1.0,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,3407,hybrid_or,percentile,,68,95,3226,0,0.4171779141104294,1.0,0.5887445887445887,0.028605841613971696,0.9713941583860283,3389,68,163,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,residual,mean_std,3.4919718389135777,68,95,3226,0,0.4171779141104294,1.0,0.5887445887445887,0.028605841613971696,0.9713941583860283,3389,68,163,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,flatness,mean_std,389973.6279725685,1,14,3307,67,0.06666666666666667,0.014705882352941176,0.024096385542168672,0.004215597711532671,0.9957844022884673,3389,68,15,33,1,0.030303030303030304,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,3407,hybrid_or,mean_std,,68,109,3212,0,0.384180790960452,1.0,0.5551020408163265,0.03282143932550437,0.9671785606744956,3389,68,177,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,residual,iqr,2.9606467,68,184,3137,0,0.2698412698412698,1.0,0.425,0.05540499849442939,0.9445950015055706,3389,68,252,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,flatness,iqr,4.313793775434313,1,119,3202,67,0.008333333333333333,0.014705882352941176,0.010638297872340425,0.0358325805480277,0.9641674194519723,3389,68,120,33,1,0.030303030303030304,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,hybrid_rankmax,iqr,1.396352583586626,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,3407,hybrid_or,iqr,,68,302,3019,0,0.1837837837837838,1.0,0.31050228310502287,0.09093646492020475,0.9090635350797952,3389,68,370,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,residual,mad,3.1106199538,68,151,3170,0,0.3105022831050228,1.0,0.4738675958188153,0.04546823246010238,0.9545317675398977,3389,68,219,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,flatness,mad,4.884718769527272,1,81,3240,67,0.012195121951219513,0.014705882352941176,0.013333333333333334,0.024390243902439025,0.975609756097561,3389,68,82,33,1,0.030303030303030304,0.0,0.0,0.0
ETTh1,nlinear,24,mean,spike,3407,hybrid_rankmax,mad,1.5941524012158053,0,0,3321,68,0.0,0.0,0.0,0.0,1.0,3389,68,0,33,0,0.0,,,
ETTh1,nlinear,24,mean,spike,3407,hybrid_or,mad,,68,231,3090,0,0.22742474916387959,1.0,0.37057220708446864,0.06955736224028906,0.9304426377597109,3389,68,299,33,33,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,residual,percentile,3.499530047999998,77,96,3216,0,0.44508670520231214,1.0,0.616,0.028985507246376812,0.9710144927536232,3389,77,173,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,flatness,percentile,1000000.0,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_rankmax,percentile,1.0,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_or,percentile,,77,96,3216,0,0.44508670520231214,1.0,0.616,0.028985507246376812,0.9710144927536232,3389,77,173,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,residual,mean_std,3.4919718389135777,77,96,3216,0,0.44508670520231214,1.0,0.616,0.028985507246376812,0.9710144927536232,3389,77,173,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,flatness,mean_std,389973.6279725685,0,26,3286,77,0.0,0.0,0.0,0.00785024154589372,0.9921497584541062,3389,77,26,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_or,mean_std,,77,122,3190,0,0.3869346733668342,1.0,0.5579710144927537,0.03683574879227053,0.9631642512077294,3389,77,199,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,residual,iqr,2.9606467,77,186,3126,0,0.29277566539923955,1.0,0.45294117647058824,0.05615942028985507,0.9438405797101449,3389,77,263,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,flatness,iqr,4.313793775434313,0,135,3177,77,0.0,0.0,0.0,0.04076086956521739,0.9592391304347826,3389,77,135,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_rankmax,iqr,1.396352583586626,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_or,iqr,,77,319,2993,0,0.19444444444444445,1.0,0.32558139534883723,0.09631642512077294,0.903683574879227,3389,77,396,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,residual,mad,3.1106199538,77,154,3158,0,0.3333333333333333,1.0,0.5,0.0464975845410628,0.9535024154589372,3389,77,231,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,42,flatness,mad,4.884718769527272,0,96,3216,77,0.0,0.0,0.0,0.028985507246376812,0.9710144927536232,3389,77,96,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_rankmax,mad,1.5941524012158053,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,42,hybrid_or,mad,,77,249,3063,0,0.2361963190184049,1.0,0.38213399503722084,0.07518115942028986,0.9248188405797102,3389,77,326,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,residual,percentile,3.499530047999998,90,97,3202,0,0.48128342245989303,1.0,0.6498194945848376,0.02940284934828736,0.9705971506517126,3389,90,187,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,flatness,percentile,1000000.0,0,0,3299,90,0.0,0.0,0.0,0.0,1.0,3389,90,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_rankmax,percentile,1.0,0,0,3299,90,0.0,0.0,0.0,0.0,1.0,3389,90,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_or,percentile,,90,97,3202,0,0.48128342245989303,1.0,0.6498194945848376,0.02940284934828736,0.9705971506517126,3389,90,187,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,residual,mean_std,3.4919718389135777,90,97,3202,0,0.48128342245989303,1.0,0.6498194945848376,0.02940284934828736,0.9705971506517126,3389,90,187,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,flatness,mean_std,389973.6279725685,0,26,3273,90,0.0,0.0,0.0,0.007881176113973931,0.992118823886026,3389,90,26,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3299,90,0.0,0.0,0.0,0.0,1.0,3389,90,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_or,mean_std,,90,123,3176,0,0.4225352112676056,1.0,0.5940594059405941,0.03728402546226129,0.9627159745377387,3389,90,213,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,residual,iqr,2.9606467,90,186,3113,0,0.32608695652173914,1.0,0.4918032786885246,0.05638072143073659,0.9436192785692634,3389,90,276,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,flatness,iqr,4.313793775434313,3,126,3173,87,0.023255813953488372,0.03333333333333333,0.0273972602739726,0.038193391936950594,0.9618066080630494,3389,90,129,5,1,0.2,12.0,12.0,12.0
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_rankmax,iqr,1.396352583586626,0,0,3299,90,0.0,0.0,0.0,0.0,1.0,3389,90,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_or,iqr,,90,310,2989,0,0.225,1.0,0.36734693877551017,0.09396786905122764,0.9060321309487723,3389,90,400,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,residual,mad,3.1106199538,90,155,3144,0,0.3673469387755102,1.0,0.5373134328358209,0.04698393452561382,0.9530160654743862,3389,90,245,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,2024,flatness,mad,4.884718769527272,2,91,3208,88,0.021505376344086023,0.022222222222222223,0.021857923497267763,0.02758411639890876,0.9724158836010912,3389,90,93,5,1,0.2,13.0,13.0,13.0
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_rankmax,mad,1.5941524012158053,0,0,3299,90,0.0,0.0,0.0,0.0,1.0,3389,90,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,2024,hybrid_or,mad,,90,245,3054,0,0.26865671641791045,1.0,0.42352941176470593,0.07426492876629281,0.9257350712337071,3389,90,335,5,5,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,residual,percentile,3.499530047999998,79,97,3213,0,0.44886363636363635,1.0,0.6196078431372549,0.02930513595166163,0.9706948640483384,3389,79,176,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,flatness,percentile,1000000.0,0,0,3310,79,0.0,0.0,0.0,0.0,1.0,3389,79,0,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_rankmax,percentile,1.0,0,0,3310,79,0.0,0.0,0.0,0.0,1.0,3389,79,0,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_or,percentile,,79,97,3213,0,0.44886363636363635,1.0,0.6196078431372549,0.02930513595166163,0.9706948640483384,3389,79,176,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,residual,mean_std,3.4919718389135777,79,97,3213,0,0.44886363636363635,1.0,0.6196078431372549,0.02930513595166163,0.9706948640483384,3389,79,176,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,flatness,mean_std,389973.6279725685,0,26,3284,79,0.0,0.0,0.0,0.00785498489425982,0.9921450151057402,3389,79,26,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3310,79,0.0,0.0,0.0,0.0,1.0,3389,79,0,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_or,mean_std,,79,123,3187,0,0.3910891089108911,1.0,0.5622775800711745,0.03716012084592145,0.9628398791540785,3389,79,202,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,residual,iqr,2.9606467,79,188,3122,0,0.2958801498127341,1.0,0.45664739884393063,0.056797583081571,0.943202416918429,3389,79,267,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,flatness,iqr,4.313793775434313,0,135,3175,79,0.0,0.0,0.0,0.04078549848942598,0.959214501510574,3389,79,135,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_rankmax,iqr,1.396352583586626,0,0,3310,79,0.0,0.0,0.0,0.0,1.0,3389,79,0,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_or,iqr,,79,321,2989,0,0.1975,1.0,0.32985386221294366,0.09697885196374623,0.9030211480362538,3389,79,400,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,residual,mad,3.1106199538,79,155,3155,0,0.33760683760683763,1.0,0.5047923322683706,0.04682779456193353,0.9531722054380665,3389,79,234,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,level_shift,3407,flatness,mad,4.884718769527272,0,96,3214,79,0.0,0.0,0.0,0.029003021148036254,0.9709969788519638,3389,79,96,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_rankmax,mad,1.5941524012158053,0,0,3310,79,0.0,0.0,0.0,0.0,1.0,3389,79,0,4,0,0.0,,,
ETTh1,nlinear,24,mean,level_shift,3407,hybrid_or,mad,,79,250,3060,0,0.24012158054711247,1.0,0.3872549019607843,0.0755287009063444,0.9244712990936556,3389,79,329,4,4,1.0,0.0,0.0,0.0
ETTh1,nlinear,24,mean,frozen,42,residual,percentile,3.499530047999998,4,96,3216,73,0.04,0.05194805194805195,0.04519774011299435,0.028985507246376812,0.9710144927536232,3389,77,100,5,1,0.2,6.0,6.0,6.0
ETTh1,nlinear,24,mean,frozen,42,flatness,percentile,1000000.0,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,frozen,42,hybrid_rankmax,percentile,1.0,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,frozen,42,hybrid_or,percentile,,4,96,3216,73,0.04,0.05194805194805195,0.04519774011299435,0.028985507246376812,0.9710144927536232,3389,77,100,5,1,0.2,6.0,6.0,6.0
ETTh1,nlinear,24,mean,frozen,42,residual,mean_std,3.4919718389135777,4,96,3216,73,0.04,0.05194805194805195,0.04519774011299435,0.028985507246376812,0.9710144927536232,3389,77,100,5,1,0.2,6.0,6.0,6.0
ETTh1,nlinear,24,mean,frozen,42,flatness,mean_std,389973.6279725685,17,31,3281,60,0.3541666666666667,0.22077922077922077,0.27199999999999996,0.009359903381642512,0.9906400966183575,3389,77,48,5,5,1.0,12.0,12.0,12.0
ETTh1,nlinear,24,mean,frozen,42,hybrid_rankmax,mean_std,1.3529360015779786,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,frozen,42,hybrid_or,mean_std,,20,127,3185,57,0.1360544217687075,0.2597402597402597,0.17857142857142858,0.03834541062801932,0.9616545893719807,3389,77,147,5,5,1.0,10.8,12.0,12.0
ETTh1,nlinear,24,mean,frozen,42,residual,iqr,2.9606467,10,186,3126,67,0.05102040816326531,0.12987012987012986,0.07326007326007325,0.05615942028985507,0.9438405797101449,3389,77,196,5,1,0.2,3.0,3.0,3.0
ETTh1,nlinear,24,mean,frozen,42,flatness,iqr,4.313793775434313,33,142,3170,44,0.18857142857142858,0.42857142857142855,0.2619047619047619,0.042874396135265704,0.9571256038647343,3389,77,175,5,5,1.0,8.8,10.0,12.0
ETTh1,nlinear,24,mean,frozen,42,hybrid_rankmax,iqr,1.396352583586626,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,frozen,42,hybrid_or,iqr,,39,325,2987,38,0.10714285714285714,0.5064935064935064,0.17687074829931973,0.0981280193236715,0.9018719806763285,3389,77,364,5,5,1.0,7.6,10.0,12.0
ETTh1,nlinear,24,mean,frozen,42,residual,mad,3.1106199538,10,154,3158,67,0.06097560975609756,0.12987012987012986,0.08298755186721991,0.0464975845410628,0.9535024154589372,3389,77,164,5,1,0.2,3.0,3.0,3.0
ETTh1,nlinear,24,mean,frozen,42,flatness,mad,4.884718769527272,33,103,3209,44,0.2426470588235294,0.42857142857142855,0.30985915492957744,0.03109903381642512,0.9689009661835749,3389,77,136,5,5,1.0,8.8,10.0,12.0
ETTh1,nlinear,24,mean,frozen,42,hybrid_rankmax,mad,1.5941524012158053,0,0,3312,77,0.0,0.0,0.0,0.0,1.0,3389,77,0,5,0,0.0,,,
ETTh1,nlinear,24,mean,frozen,42,hybrid_or,mad,,39,255,3057,38,0.1326530612244898,0.5064935064935064,0.21024258760107817,0.0769927536231884,0.9230072463768116,3389,77,294,5,5,1.0,7.6,10.0,12.0
ETTh1,nlinear,24,mean,frozen,2024,residual,percentile,3.499530047999998,0,97,3202,90,0.0,0.0,0.0,0.02940284934828736,0.9705971506517126,3389,90,97,5,0,0.0,,,
ETTh1,nlinear,24,mean,frozen,2024,flatness,percentile,1000000.0,0,0,3299,90,0.0,0.0,0.0,0.0,1.0,3389,90,0,5,0,0.0,,,
